Time (ns);Current (nA);Voltage (mV);Energy (uJ);DSR
"3183759000";"2107400";"3297";"23023.7";""
"3184891000";"2107400";"3297";"23032.8";""
"3186025000";"2107400";"3297";"23041.5";""
"3187158000";"2107400";"3297";"23050.6";""
"3188230000";"2107400";"3297";"23055.5";""
"3189428000";"2107400";"3297";"23064.6";""
"3190561000";"2226600";"3297";"23073.7";""
"3191693000";"2226600";"3296";"23082.4";""
"3192826000";"2226600";"3296";"23091.5";""
"3193904000";"2226600";"3296";"23096.4";""
"3195103000";"2226600";"3296";"23105.5";""
"3196235000";"2226600";"3296";"23114.6";""
"3197366000";"2208800";"3296";"23123.3";""
"3198504000";"2208800";"3296";"23132.4";""
"3199576000";"2208800";"3296";"23137.7";""
"3200774000";"2208800";"3297";"23146.8";""
"3201906000";"2208800";"3296";"23155.5";""
"3203039000";"2208800";"3296";"23164.6";""
"3204177000";"2223900";"3296";"23173.3";""
"3205251000";"2223900";"3296";"23178.6";""
"3206449000";"2223900";"3296";"23187.7";""
"3207581000";"2223900";"3296";"23196.4";""
"3208714000";"2223900";"3296";"23205.5";""
"3209846000";"2223900";"3296";"23214.2";""
"3210919000";"2223900";"3296";"23219.5";""
"3212116000";"2109400";"3296";"23228.6";""
"3213255000";"2109400";"3296";"23237.3";""
"3214388000";"2109400";"3296";"23246.4";""
"3215520000";"2109400";"3296";"23255.1";""
"3216593000";"2109400";"3296";"23260.4";""
"3217791000";"2109400";"3296";"23269.5";""
"3218924000";"2208000";"3296";"23278.2";""
"3220056000";"2208000";"3296";"23287.3";""
"3221188000";"2208000";"3296";"23296.0";""
"3222262000";"2208000";"3296";"23301.3";""
"3223465000";"2208000";"3296";"23310.3";""
"3224598000";"2208000";"3296";"23319.4";""
"3225730000";"2225600";"3296";"23328.1";""
"3226863000";"2225600";"3296";"23337.2";""
"3227935000";"2225600";"3296";"23342.5";""
"3229134000";"2225600";"3296";"23351.2";""
"3230267000";"2225600";"3296";"23360.3";""
"3231399000";"2225600";"3296";"23369.0";""
"3232531000";"2227300";"3296";"23378.1";""
"3233602000";"2227300";"3296";"23383.4";""
"3234807000";"2227300";"3296";"23392.1";""
"3235940000";"2227300";"3296";"23401.2";""
"3237072000";"2227300";"3296";"23409.9";""
"3238205000";"2227300";"3296";"23419.0";""
"3239278000";"2227300";"3296";"23424.3";""
"3240481000";"2106300";"3296";"23433.4";""
"3241614000";"2106300";"3296";"23442.1";""
"3242747000";"2106300";"3296";"23451.2";""
"3243885000";"2106300";"3296";"23459.9";""
"3244959000";"2106300";"3296";"23465.2";""
"3246157000";"2106300";"3296";"23474.3";""
"3247290000";"2207800";"3296";"23483.0";""
"3248422000";"2207800";"3296";"23492.1";""
"3249555000";"2207800";"3296";"23500.8";""
"3250628000";"2207800";"3296";"23506.1";""
"3251827000";"2207800";"3296";"23515.2";""
"3252959000";"2207800";"3296";"23523.9";""
"3254097000";"2224900";"3296";"23533.0";""
"3255229000";"2224900";"3296";"23541.7";""
"3256303000";"2224900";"3296";"23547.0";""
"3257501000";"2224900";"3296";"23556.1";""
"3258633000";"2224900";"3296";"23564.8";""
"3259766000";"2224900";"3296";"23573.9";""
"3260899000";"2209900";"3296";"23582.6";""
"3261973000";"2209900";"3296";"23587.9";""
"3263172000";"2209900";"3296";"23597.0";""
"3264310000";"2209900";"3296";"23606.1";""
"3265443000";"2209900";"3296";"23614.8";""
"3266575000";"2209900";"3296";"23623.9";""
"3267649000";"2209900";"3296";"23628.8";""
"3268847000";"2107200";"3296";"23637.9";""
"3269980000";"2107200";"3296";"23646.9";""
"3271113000";"2107200";"3296";"23655.7";""
"3272244000";"2107200";"3296";"23664.4";""
"3273323000";"2107200";"3296";"23669.7";""
"3274522000";"2107200";"3296";"23678.7";""
"3275655000";"2207800";"3295";"23687.5";""
"3276788000";"2207800";"3295";"23696.5";""
"3277920000";"2207800";"3295";"23705.3";""
"3278993000";"2207800";"3295";"23710.5";""
"3280191000";"2207800";"3296";"23719.6";""
"3281323000";"2207800";"3296";"23728.7";""
"3282460000";"2225800";"3296";"23737.4";""
"3283599000";"2225800";"3296";"23746.5";""
"3284671000";"2225800";"3296";"23751.8";""
"3285870000";"2225800";"3296";"23760.5";""
"3287003000";"2225800";"3296";"23769.6";""
"3288135000";"2225800";"3296";"23778.3";""
"3289268000";"2224700";"3296";"23787.4";""
"3290340000";"2224700";"3295";"23792.3";""
"3291539000";"2224700";"3295";"23801.4";""
"3292673000";"2224700";"3295";"23810.5";""
"3293810000";"2224700";"3295";"23819.2";""
"3294941000";"2224700";"3296";"23828.3";""
"3296014000";"2224700";"3295";"23833.2";""
"3297212000";"2093700";"3295";"23842.3";""
"3298346000";"2093700";"3295";"23851.4";""
"3299477000";"2093700";"3295";"23860.1";""
"3300610000";"2093700";"3295";"23869.2";""
"3301675000";"2093700";"3296";"23874.5";""
"3302881000";"2093700";"3295";"23883.2";""
"3304020000";"2224900";"3296";"23892.3";""
"3305151000";"2224900";"3296";"23901.4";""
"3306283000";"2224900";"3296";"23910.1";""
"3307357000";"2224900";"3296";"23915.4";""
"3308554000";"2224900";"3296";"23924.1";""
"3309688000";"2224900";"3296";"23933.2";""
"3310819000";"2210700";"3296";"23941.9";""
"3311952000";"2210700";"3296";"23951.0";""
"3313025000";"2210700";"3296";"23956.3";""
"3314228000";"2210700";"3296";"23965.0";""
"3315361000";"2210700";"3296";"23974.1";""
"3316493000";"2210700";"3296";"23982.8";""
"3317626000";"2225400";"3296";"23991.9";""
"3318698000";"2225400";"3296";"23997.2";""
"3319897000";"2225400";"3296";"24005.9";""
"3321030000";"2225400";"3296";"24015.0";""
"3322163000";"2225400";"3296";"24024.1";""
"3323301000";"2225400";"3296";"24032.8";""
"3324379000";"2225400";"3296";"24038.1";""
"3325578000";"2105800";"3296";"24047.1";""
"3326710000";"2105800";"3296";"24055.9";""
"3327843000";"2105800";"3296";"24064.9";""
"3328975000";"2105800";"3296";"24073.7";""
"3330049000";"2105800";"3296";"24078.9";""
"3331247000";"2105800";"3296";"24088.0";""
"3332379000";"2210100";"3296";"24096.7";""
"3333518000";"2210100";"3296";"24105.8";""
"3334650000";"2210100";"3296";"24114.6";""
"3335723000";"2210100";"3296";"24119.8";""
"3336921000";"2210100";"3296";"24128.9";""
"3338052000";"2210100";"3296";"24137.6";""
"3339186000";"2225400";"3296";"24146.7";""
"3340318000";"2225400";"3296";"24155.4";""
"3341391000";"2225400";"3296";"24160.7";""
"3342590000";"2225400";"3296";"24169.8";""
"3343729000";"2225400";"3296";"24178.9";""
"3344861000";"2225400";"3296";"24187.6";""
"3345995000";"2224500";"3296";"24196.7";""
"3347067000";"2224500";"3296";"24202.0";""
"3348265000";"2224500";"3296";"24210.7";""
"3349398000";"2224500";"3296";"24219.8";""
"3350531000";"2224500";"3296";"24228.5";""
"3351663000";"2224500";"3296";"24237.6";""
"3352736000";"2224500";"3296";"24242.5";""
"3353939000";"2093500";"3296";"24251.6";""
"3355072000";"2093500";"3296";"24260.7";""
"3356205000";"2093500";"3296";"24269.4";""
"3357337000";"2093500";"3296";"24278.5";""
"3358410000";"2093500";"3296";"24283.4";""
"3359608000";"2093500";"3296";"24292.5";""
"3360742000";"2226600";"3296";"24301.6";""
"3361875000";"2226600";"3296";"24310.7";""
"3363007000";"2226600";"3296";"24319.4";""
"3364086000";"2226600";"3296";"24324.7";""
"3365285000";"2226600";"3296";"24333.8";""
"3366422000";"2226600";"3296";"24342.5";""
"3367555000";"2223100";"3296";"24351.6";""
"3368687000";"2223100";"3296";"24360.3";""
"3369761000";"2223100";"3296";"24365.6";""
"3370957000";"2223100";"3296";"24374.7";""
"3372090000";"2223100";"3296";"24383.4";""
"3373227000";"2223100";"3296";"24392.5";""
"3374359000";"2209200";"3296";"24401.2";""
"3375433000";"2209200";"3296";"24406.5";""
"3376632000";"2209200";"3296";"24415.5";""
"3377765000";"2209200";"3296";"24424.3";""
"3378897000";"2209200";"3296";"24433.3";""
"3380030000";"2209200";"3296";"24442.1";""
"3381103000";"2209200";"3296";"24447.3";""
"3382301000";"2108600";"3296";"24456.4";""
"3383439000";"2108600";"3296";"24465.5";""
"3384571000";"2108600";"3296";"24474.2";""
"3385704000";"2108600";"3296";"24483.3";""
"3386778000";"2108600";"3296";"24488.6";""
"3387975000";"2108600";"3296";"24497.3";""
"3389108000";"2225400";"3296";"24506.4";""
"3390241000";"2225400";"3296";"24515.1";""
"3391373000";"2225400";"3296";"24524.2";""
"3392447000";"2225400";"3296";"24529.1";""
"3393651000";"2225400";"3296";"24538.2";""
"3394783000";"2225400";"3296";"24546.9";""
"3395916000";"2207800";"3296";"24556.0";""
"3397048000";"2207800";"3296";"24564.7";""
"3398122000";"2207800";"3296";"24570.0";""
"3399321000";"2207800";"3296";"24579.1";""
"3400453000";"2207800";"3296";"24588.2";""
"3401585000";"2207800";"3296";"24596.9";""
"3402719000";"2226600";"3296";"24606.0";""
"3403796000";"2226600";"3296";"24611.3";""
"3404995000";"2226600";"3296";"24620.4";""
"3406126000";"2226600";"3296";"24629.1";""
"3407258000";"2226600";"3296";"24638.2";""
"3408395000";"2226600";"3296";"24646.9";""
"3409468000";"2226600";"3296";"24652.2";""
"3410666000";"2092600";"3296";"24660.9";""
"3411798000";"2092600";"3296";"24670.0";""
"3412931000";"2092600";"3296";"24678.7";""
"3414070000";"2092600";"3296";"24687.8";""
"3415142000";"2092600";"3296";"24692.7";""
"3416340000";"2092600";"3296";"24701.8";""
"3417473000";"2225400";"3296";"24710.9";""
"3418605000";"2225400";"3296";"24719.6";""
"3419737000";"2225400";"3296";"24728.7";""
"3420810000";"2225400";"3296";"24733.6";""
"3422008000";"2225400";"3296";"24742.7";""
"3423141000";"2225400";"3296";"24751.8";""
"3424279000";"2208400";"3296";"24760.5";""
"3425412000";"2208400";"3296";"24769.6";""
"3426484000";"2208400";"3296";"24774.9";""
"3427682000";"2208400";"3296";"24783.6";""
"3428815000";"2208400";"3296";"24792.7";""
"3429948000";"2208400";"3296";"24801.4";""
"3431081000";"2226800";"3296";"24810.5";""
"3432154000";"2226800";"3296";"24815.4";""
"3433359000";"2226800";"3296";"24824.5";""
"3434491000";"2226800";"3296";"24833.2";""
"3435624000";"2226800";"3296";"24842.3";""
"3436756000";"2226800";"3296";"24851.0";""
"3437830000";"2226800";"3296";"24856.3";""
"3439028000";"2092800";"3296";"24865.3";""
"3440160000";"2092800";"3296";"24874.1";""
"3441293000";"2092800";"3296";"24883.2";""
"3442426000";"2092800";"3296";"24892.2";""
"3443505000";"2092800";"3296";"24897.5";""
"3444704000";"2092800";"3296";"24906.2";""
"3445837000";"2224300";"3296";"24915.3";""
"3446969000";"2224300";"3296";"24924.0";""
"3448102000";"2224300";"3296";"24933.1";""
"3449176000";"2224300";"3296";"24938.4";""
"3450378000";"2224300";"3296";"24947.1";""
"3451511000";"2224300";"3296";"24956.2";""
"3452644000";"2208400";"3296";"24964.9";""
"3453782000";"2208400";"3296";"24974.0";""
"3454856000";"2208400";"3296";"24978.9";""
"3456054000";"2208400";"3296";"24988.0";""
"3457187000";"2208400";"3296";"24997.1";""
"3458319000";"2208400";"3296";"25005.8";""
"3459451000";"2224900";"3296";"25014.9";""
"3460525000";"2224900";"3296";"25019.8";""
"3461723000";"2224900";"3296";"25028.9";""
"3462856000";"2224900";"3296";"25038.0";""
"3463994000";"2224900";"3296";"25046.7";""
"3465127000";"2224900";"3296";"25055.8";""
"3466201000";"2224900";"3296";"25061.1";""
"3467398000";"2092800";"3296";"25069.8";""
"3468532000";"2092800";"3296";"25078.9";""
"3469665000";"2092800";"3296";"25087.6";""
"3470796000";"2092800";"3296";"25096.7";""
"3471870000";"2092800";"3296";"25101.6";""
"3473068000";"2092800";"3296";"25110.7";""
"3474206000";"2208000";"3296";"25119.4";""
"3475338000";"2208000";"3296";"25128.5";""
"3476470000";"2208000";"3296";"25137.2";""
"3477544000";"2208000";"3296";"25142.5";""
"3478742000";"2208000";"3296";"25151.6";""
"3479874000";"2208000";"3296";"25160.3";""
"3481007000";"2227300";"3296";"25169.4";""
"3482139000";"2227300";"3296";"25178.1";""
"3483219000";"2227300";"3296";"25183.4";""
"3484417000";"2227300";"3296";"25192.5";""
"3485549000";"2227300";"3296";"25201.6";""
"3486681000";"2227300";"3296";"25210.3";""
"3487813000";"2208400";"3296";"25219.0";""
"3488887000";"2208400";"3296";"25224.3";""
"3490086000";"2208400";"3296";"25233.4";""
"3491217000";"2208400";"3296";"25242.1";""
"3492355000";"2208400";"3296";"25251.2";""
"3493493000";"2208400";"3296";"25259.9";""
"3494567000";"2208400";"3296";"25265.2";""
"3495764000";"2106300";"3296";"25274.3";""
"3496897000";"2106300";"3296";"25283.0";""
"3498029000";"2106300";"3296";"25292.1";""
"3499162000";"2106300";"3296";"25300.8";""
"3500235000";"2106300";"3296";"25306.1";""
"3501433000";"2106300";"3296";"25315.1";""
"3502565000";"2210100";"3296";"25323.9";""
"3503704000";"2210100";"3296";"25333.0";""
"3504836000";"2210100";"3296";"25342.0";""
"3505910000";"2210100";"3296";"25346.9";""
"3507108000";"2210100";"3296";"25356.0";""
"3508240000";"2210100";"3296";"25365.1";""
"3509373000";"2224900";"3296";"25373.8";""
"3510505000";"2224900";"3296";"25382.6";""
"3511578000";"2224900";"3296";"25387.8";""
"3512777000";"2224900";"3296";"25396.9";""
"3513914000";"2224900";"3296";"25405.6";""
"3515046000";"2224900";"3296";"25414.7";""
"3516179000";"2208400";"3296";"25423.4";""
"3517252000";"2208400";"3296";"25428.7";""
"3518450000";"2208400";"3296";"25437.8";""
"3519583000";"2208400";"3296";"25446.5";""
"3520715000";"2208400";"3296";"25455.6";""
"3521848000";"2208400";"3296";"25464.3";""
"3522921000";"2208400";"3296";"25469.6";""
"3524124000";"2107900";"3296";"25478.7";""
"3525257000";"2107900";"3296";"25487.8";""
"3526390000";"2107900";"3296";"25496.5";""
"3527522000";"2107900";"3296";"25505.6";""
"3528596000";"2107900";"3296";"25510.5";""
"3529794000";"2107900";"3296";"25519.6";""
"3530927000";"2209700";"3296";"25528.3";""
"3532059000";"2209700";"3296";"25537.4";""
"3533197000";"2209700";"3296";"25546.1";""
"3534275000";"2209700";"3296";"25551.4";""
"3535473000";"2209700";"3296";"25560.5";""
"3536606000";"2209700";"3296";"25569.2";""
"3537738000";"2223700";"3296";"25578.3";""
"3538871000";"2223700";"3296";"25587.0";""
"3539944000";"2223700";"3296";"25592.3";""
"3541142000";"2223700";"3296";"25601.4";""
"3542275000";"2223700";"3296";"25610.1";""
"3543413000";"2223700";"3296";"25619.2";""
"3544546000";"2224900";"3296";"25628.3";""
"3545619000";"2224900";"3296";"25633.6";""
"3546817000";"2224900";"3296";"25642.3";""
"3547949000";"2224900";"3296";"25651.4";""
"3549082000";"2224900";"3296";"25660.1";""
"3550214000";"2224900";"3296";"25669.2";""
"3551287000";"2224900";"3296";"25674.5";""
"3552485000";"2094900";"3296";"25683.2";""
"3553624000";"2094900";"3296";"25692.3";""
"3554757000";"2094900";"3296";"25701.0";""
"3555889000";"2094900";"3296";"25710.1";""
"3556963000";"2094900";"3296";"25715.0";""
"3558161000";"2094900";"3296";"25724.1";""
"3559294000";"2224500";"3296";"25733.2";""
"3560426000";"2224500";"3296";"25741.9";""
"3561559000";"2224500";"3296";"25751.0";""
"3562632000";"2224500";"3296";"25756.2";""
"3563835000";"2224500";"3296";"25765.3";""
"3564968000";"2224500";"3296";"25774.0";""
"3566100000";"2225400";"3296";"25783.1";""
"3567233000";"2225400";"3296";"25791.8";""
"3568305000";"2225400";"3296";"25797.1";""
"3569503000";"2225400";"3296";"25806.2";""
"3570635000";"2225400";"3296";"25814.9";""
"3571767000";"2225400";"3296";"25824.0";""
"3572899000";"2211100";"3296";"25832.7";""
"3573978000";"2211100";"3296";"25838.0";""
"3575175000";"2211100";"3296";"25846.7";""
"3576312000";"2211100";"3296";"25855.8";""
"3577444000";"2211100";"3296";"25864.5";""
"3578577000";"2211100";"3296";"25873.6";""
"3579650000";"2211100";"3296";"25878.9";""
"3580849000";"2106500";"3296";"25888.0";""
"3581981000";"2106500";"3296";"25896.7";""
"3583112000";"2106500";"3296";"25905.8";""
"3584250000";"2106500";"3296";"25914.5";""
"3585324000";"2106500";"3296";"25919.8";""
"3586523000";"2106500";"3296";"25928.9";""
"3587655000";"2208400";"3296";"25937.6";""
"3588788000";"2208400";"3296";"25946.7";""
"3589920000";"2208400";"3296";"25955.4";""
"3590993000";"2208400";"3296";"25960.7";""
"3592191000";"2208400";"3296";"25969.8";""
"3593329000";"2208400";"3296";"25978.5";""
"3594461000";"2225400";"3296";"25987.6";""
"3595593000";"2225400";"3296";"25996.3";""
"3596666000";"2225400";"3296";"26001.6";""
"3597864000";"2225400";"3296";"26010.7";""
"3598996000";"2225400";"3296";"26019.4";""
"3600129000";"2225400";"3296";"26028.5";""
"3601261000";"2210500";"3296";"26037.2";""
"3602335000";"2210500";"3296";"26042.5";""
"3603539000";"2210500";"3296";"26051.6";""
"3604671000";"2210500";"3296";"26060.7";""
"3605803000";"2210500";"3296";"26069.4";""
"3606935000";"2210500";"3296";"26078.5";""
"3608008000";"2210500";"3296";"26083.7";""
"3609205000";"2108200";"3296";"26092.5";""
"3610339000";"2108200";"3296";"26101.6";""
"3611471000";"2108200";"3296";"26110.3";""
"3612603000";"2108200";"3296";"26119.4";""
"3613682000";"2108200";"3296";"26124.3";""
"3614880000";"2108200";"3296";"26133.3";""
"3616013000";"2224900";"3296";"26142.4";""
"3617145000";"2224900";"3296";"26151.2";""
"3618282000";"2224900";"3296";"26160.2";""
"3619355000";"2224900";"3296";"26165.2";""
"3620553000";"2224900";"3296";"26174.2";""
"3621686000";"2224900";"3296";"26183.3";""
"3622818000";"2208800";"3296";"26192.0";""
"3623956000";"2208800";"3296";"26201.1";""
"3625030000";"2208800";"3296";"26206.4";""
"3626227000";"2208800";"3296";"26215.5";""
"3627361000";"2208800";"3296";"26224.2";""
"3628492000";"2208800";"3296";"26233.3";""
"3629625000";"2225200";"3296";"26242.0";""
"3630698000";"2225200";"3296";"26247.3";""
"3631896000";"2225200";"3296";"26256.0";""
"3633030000";"2225200";"3296";"26265.1";""
"3634168000";"2225200";"3296";"26273.8";""
"3635300000";"2225200";"3296";"26282.9";""
"3636373000";"2225200";"3296";"26288.2";""
"3637571000";"2093000";"3296";"26296.9";""
"3638703000";"2093000";"3296";"26306.0";""
"3639835000";"2093000";"3296";"26314.7";""
"3640968000";"2093000";"3296";"26323.8";""
"3642040000";"2093000";"3296";"26329.1";""
"3643244000";"2093000";"3296";"26338.2";""
"3644377000";"2225600";"3296";"26346.9";""
"3645510000";"2225600";"3296";"26356.0";""
"3646642000";"2225600";"3296";"26364.7";""
"3647715000";"2225600";"3296";"26370.0";""
"3648914000";"2225600";"3296";"26379.1";""
"3650047000";"2225600";"3296";"26387.8";""
"3651179000";"2226800";"3296";"26396.9";""
"3652312000";"2226800";"3296";"26405.6";""
"3653382000";"2226800";"3296";"26410.9";""
"3654588000";"2226800";"3296";"26420.0";""
"3655720000";"2226800";"3296";"26428.7";""
"3656852000";"2226800";"3296";"26437.4";""
"3657985000";"2208400";"3296";"26446.5";""
"3659059000";"2208400";"3296";"26451.8";""
"3660262000";"2208400";"3296";"26460.9";""
"3661395000";"2208400";"3296";"26469.6";""
"3662527000";"2208400";"3296";"26478.7";""
"3663665000";"2208400";"3297";"26487.8";""
"3664739000";"2208400";"3296";"26492.7";""
"3665937000";"2106200";"3296";"26501.7";""
"3667069000";"2106200";"3296";"26510.8";""
"3668202000";"2106200";"3296";"26519.6";""
"3669334000";"2106200";"3296";"26528.6";""
"3670399000";"2106200";"3296";"26533.6";""
"3671605000";"2106200";"3297";"26542.6";""
"3672737000";"2210500";"3296";"26551.4";""
"3673876000";"2210500";"3297";"26560.4";""
"3675009000";"2210500";"3297";"26569.2";""
"3676081000";"2210500";"3297";"26574.4";""
"3677278000";"2210500";"3297";"26583.5";""
"3678411000";"2210500";"3297";"26592.2";""
"3679543000";"2225400";"3297";"26601.3";""
"3680676000";"2225400";"3297";"26610.0";""
"3681750000";"2225400";"3297";"26615.3";""
"3682948000";"2225400";"3297";"26624.4";""
"3684086000";"2225400";"3297";"26633.5";""
"3685220000";"2225400";"3297";"26642.2";""
"3686352000";"2224500";"3296";"26651.3";""
"3687418000";"2224500";"3297";"26656.6";""
"3688624000";"2224500";"3296";"26665.3";""
"3689757000";"2224500";"3296";"26674.4";""
"3690890000";"2224500";"3296";"26683.1";""
"3692022000";"2224500";"3296";"26692.2";""
"3693095000";"2224500";"3296";"26697.1";""
"3694299000";"2092800";"3296";"26706.2";""
"3695431000";"2092800";"3296";"26714.9";""
"3696563000";"2092800";"3296";"26724.0";""
"3697695000";"2092800";"3296";"26732.7";""
"3698769000";"2092800";"3296";"26738.0";""
"3699967000";"2092800";"3296";"26747.1";""
"3701099000";"2227500";"3296";"26756.2";""
"3702235000";"2227500";"3296";"26764.9";""
"3703373000";"2227500";"3296";"26774.0";""
"3704446000";"2227500";"3296";"26778.9";""
"3705645000";"2227500";"3296";"26788.0";""
"3706778000";"2227500";"3296";"26797.1";""
"3707909000";"2207100";"3296";"26805.8";""
"3709042000";"2207100";"3296";"26814.9";""
"3710115000";"2207100";"3296";"26819.8";""
"3711314000";"2207100";"3296";"26828.9";""
"3712447000";"2207100";"3296";"26838.0";""
"3713585000";"2207100";"3296";"26846.7";""
"3714717000";"2207800";"3296";"26855.4";""
"3715791000";"2207800";"3296";"26860.7";""
"3716990000";"2207800";"3296";"26869.8";""
"3718122000";"2207800";"3296";"26878.5";""
"3719256000";"2207800";"3296";"26887.6";""
"3720388000";"2207800";"3296";"26896.7";""
"3721461000";"2207800";"3296";"26901.6";""
"3722659000";"2108900";"3296";"26910.7";""
"3723797000";"2108900";"3296";"26919.8";""
"3724930000";"2108900";"3296";"26928.8";""
"3726063000";"2108900";"3296";"26937.6";""
"3727136000";"2108900";"3296";"26942.8";""
"3728333000";"2108900";"3296";"26951.9";""
"3729466000";"2225200";"3296";"26960.6";""
"3730598000";"2225200";"3296";"26969.7";""
"3731731000";"2225200";"3296";"26978.5";""
"3732804000";"2225200";"3296";"26983.7";""
"3734008000";"2225200";"3296";"26992.4";""
"3735141000";"2225200";"3296";"27001.5";""
"3736273000";"2208000";"3296";"27010.2";""
"3737407000";"2208000";"3296";"27019.3";""
"3738479000";"2208000";"3296";"27024.2";""
"3739678000";"2208000";"3296";"27033.3";""
"3740810000";"2208000";"3296";"27042.4";""
"3741942000";"2208000";"3296";"27051.1";""
"3743075000";"2226800";"3296";"27060.2";""
"3744159000";"2226800";"3296";"27065.5";""
"3745355000";"2226800";"3296";"27074.6";""
"3746488000";"2226800";"3296";"27083.3";""
"3747619000";"2226800";"3297";"27092.4";""
"3748752000";"2226800";"3296";"27101.1";""
"3749825000";"2226800";"3296";"27106.4";""
"3751023000";"2107200";"3296";"27115.5";""
"3752155000";"2107200";"3297";"27124.2";""
"3753293000";"2107200";"3297";"27133.3";""
"3754426000";"2107200";"3297";"27142.0";""
"3755498000";"2107200";"3297";"27147.3";""
"3756697000";"2107200";"3297";"27156.4";""
"3757830000";"2208200";"3297";"27165.1";""
"3758961000";"2208200";"3297";"27174.2";""
"3760093000";"2208200";"3297";"27182.9";""
"3761167000";"2208200";"3297";"27188.2";""
"3762365000";"2208200";"3297";"27197.3";""
"3763503000";"2208200";"3297";"27206.4";""
"3764635000";"2225600";"3297";"27215.1";""
"3765767000";"2225600";"3297";"27224.2";""
"3766841000";"2225600";"3297";"27229.5";""
"3768038000";"2225600";"3297";"27238.2";""
"3769171000";"2225600";"3297";"27247.3";""
"3770303000";"2225600";"3297";"27256.0";""
"3771435000";"2227700";"3297";"27265.1";""
"3772507000";"2227700";"3297";"27270.0";""
"3773712000";"2227700";"3297";"27279.1";""
"3774845000";"2227700";"3297";"27287.8";""
"3775978000";"2227700";"3297";"27296.9";""
"3777110000";"2227700";"3297";"27305.6";""
"3778184000";"2227700";"3297";"27310.9";""
"3779382000";"2092600";"3297";"27320.0";""
"3780514000";"2092600";"3297";"27329.0";""
"3781646000";"2092600";"3297";"27337.8";""
"3782779000";"2092600";"3297";"27346.9";""
"3783858000";"2092600";"3297";"27352.1";""
"3785056000";"2092600";"3297";"27361.2";""
"3786193000";"2224100";"3297";"27369.9";""
"3787326000";"2224100";"3297";"27379.0";""
"3788459000";"2224100";"3297";"27387.7";""
"3789531000";"2224100";"3297";"27393.0";""
"3790729000";"2224100";"3297";"27402.1";""
"3791860000";"2224100";"3297";"27410.8";""
"3792993000";"2210500";"3297";"27419.5";""
"3794131000";"2210500";"3297";"27428.6";""
"3795205000";"2210500";"3297";"27433.9";""
"3796403000";"2210500";"3297";"27442.6";""
"3797535000";"2210500";"3297";"27451.7";""
"3798667000";"2210500";"3297";"27460.4";""
"3799800000";"2225200";"3297";"27469.5";""
"3800872000";"2225200";"3297";"27474.8";""
"3802070000";"2225200";"3297";"27483.5";""
"3803208000";"2225200";"3297";"27492.6";""
"3804341000";"2225200";"3297";"27501.7";""
"3805474000";"2225200";"3297";"27510.4";""
"3806547000";"2225200";"3297";"27515.7";""
"3807745000";"2107900";"3297";"27524.8";""
"3808877000";"2107900";"3297";"27533.5";""
"3810010000";"2107900";"3297";"27542.6";""
"3811141000";"2107900";"3297";"27551.3";""
"3812215000";"2107900";"3297";"27556.6";""
"3813418000";"2107900";"3297";"27565.7";""
"3814550000";"2208600";"3297";"27574.4";""
"3815682000";"2208600";"3297";"27583.1";""
"3816814000";"2208600";"3297";"27592.2";""
"3817887000";"2208600";"3297";"27597.5";""
"3819086000";"2208600";"3297";"27606.6";""
"3820218000";"2208600";"3297";"27615.3";""
"3821350000";"2227500";"3297";"27624.4";""
"3822483000";"2227500";"3297";"27633.1";""
"3823561000";"2227500";"3297";"27638.4";""
"3824758000";"2227500";"3297";"27647.5";""
"3825892000";"2227500";"3297";"27656.2";""
"3827025000";"2227500";"3297";"27665.3";""
"3828162000";"2206700";"3297";"27674.0";""
"3829235000";"2206700";"3297";"27679.3";""
"3830434000";"2206700";"3297";"27688.4";""
"3831567000";"2206700";"3297";"27697.1";""
"3832699000";"2206700";"3297";"27705.8";""
"3833838000";"2206700";"3297";"27714.9";""
"3834911000";"2206700";"3297";"27720.2";""
"3836108000";"2093000";"3297";"27728.9";""
"3837241000";"2093000";"3297";"27738.0";""
"3838373000";"2093000";"3297";"27746.7";""
"3839507000";"2093000";"3297";"27755.8";""
"3840580000";"2093000";"3297";"27761.0";""
"3841778000";"2093000";"3297";"27770.1";""
"3842909000";"2227100";"3297";"27778.8";""
"3844047000";"2227100";"3297";"27787.9";""
"3845180000";"2227100";"3297";"27796.7";""
"3846253000";"2227100";"3297";"27801.9";""
"3847451000";"2227100";"3297";"27811.0";""
"3848583000";"2227100";"3297";"27819.7";""
"3849716000";"2225200";"3297";"27828.8";""
"3850849000";"2225200";"3297";"27837.5";""
"3851923000";"2225200";"3297";"27842.8";""
"3853120000";"2225200";"3297";"27851.9";""
"3854259000";"2225200";"3297";"27860.6";""
"3855391000";"2225200";"3297";"27869.7";""
"3856523000";"2208400";"3297";"27878.4";""
"3857596000";"2208400";"3297";"27883.7";""
"3858794000";"2208400";"3297";"27892.8";""
"3859927000";"2208400";"3297";"27901.5";""
"3861060000";"2208400";"3297";"27910.6";""
"3862192000";"2208400";"3297";"27919.3";""
"3863270000";"2208400";"3297";"27924.6";""
"3864468000";"2107700";"3297";"27933.7";""
"3865601000";"2107700";"3297";"27942.8";""
"3866733000";"2107700";"3297";"27951.5";""
"3867866000";"2107700";"3297";"27960.2";""
"3868939000";"2107700";"3297";"27965.5";""
"3870142000";"2107700";"3296";"27974.6";""
"3871275000";"2208400";"3296";"27983.3";""
